Time (ns),RMSD (Å),RMSD (Å),RMSD (Å),Variance,Average,Standard deviation 
43.04,2.49925,2.31601,2.31601,0.007461533,2.37709,0.086380164
43.05,2.45651,2.43534,2.43534,9.96E-05,2.442396667,0.009979634
43.06,2.54792,2.42712,2.42712,0.003242809,2.467386667,0.056945666
43.07,2.4815,2.41351,2.41351,0.001027253,2.436173333,0.032050793
43.08,2.46074,2.38732,2.38732,0.001197888,2.411793333,0.03461052
43.09,2.39799,2.48598,2.48598,0.001720498,2.45665,0.041478884
43.1,2.52261,2.45579,2.45579,0.000992203,2.478063333,0.03149925
43.11,2.61641,2.46821,2.46821,0.00488072,2.51761,0.06986215
43.12,2.53808,2.38884,2.38884,0.004949462,2.438586667,0.070352411
43.13,2.65241,2.4198,2.4198,0.012023869,2.497336667,0.109653406
43.14,2.60671,2.3063,2.3063,0.020054704,2.406436667,0.141614632
43.15,2.46295,2.24178,2.24178,0.01087026,2.315503333,0.104260538
43.16,2.59143,2.20219,2.20219,0.033668395,2.331936667,0.183489496
43.17,2.52252,2.27304,2.27304,0.013831171,2.3562,0.117606
43.18,2.54577,2.24681,2.24681,0.019861574,2.346463333,0.140931096
43.19,2.71533,2.21182,2.21182,0.056338293,2.379656667,0.23735689
43.2,2.4915,2.17333,2.17333,0.022496033,2.279386667,0.149986776
43.21,2.42593,2.17411,2.17411,0.014091847,2.25805,0.118709086
43.22,2.35902,2.10867,2.10867,0.013927805,2.19212,0.118016122
43.23,2.48441,2.22656,2.22656,0.014774805,2.31251,0.121551656
43.24,2.5023,2.24882,2.24882,0.014278247,2.333313333,0.119491618
43.25,2.36166,2.16658,2.16658,0.008456935,2.231606667,0.091961594
43.26,2.41783,2.20212,2.20212,0.010340179,2.274023333,0.101686669
43.27,2.51694,2.20639,2.20639,0.021431401,2.309906667,0.146394674
43.28,2.67059,2.23539,2.23539,0.042088676,2.380456667,0.205155247
43.29,2.67349,2.26033,2.26033,0.037933597,2.39805,0.194765492
43.3,2.76955,2.24307,2.24307,0.06159582,2.418563333,0.248185052
43.31,2.59955,2.30949,2.30949,0.018696623,2.406176667,0.136735595
43.32,2.45415,2.45942,2.45942,6.17E-06,2.457663333,0.002484302
43.33,2.50736,2.436,2.436,0.001131611,2.459786667,0.033639427
43.34,2.54187,2.51844,2.51844,0.000121992,2.52625,0.011045008
43.35,2.59032,2.53287,2.53287,0.000733445,2.55202,0.02708219
43.36,2.43287,2.6058,2.6058,0.006645508,2.548156667,0.081519984
43.37,2.55646,2.62415,2.62415,0.001018208,2.601586667,0.031909372
43.38,2.33294,2.4902,2.4902,0.005495713,2.43778,0.074133075
43.39,2.45032,2.45272,2.45272,1.28E-06,2.45192,0.001131371
43.4,2.47928,2.6285,2.6285,0.004948135,2.57876,0.070342983
43.41,2.49482,2.49993,2.49993,5.80E-06,2.498226667,0.002408877
43.42,2.60838,2.44561,2.44561,0.005887572,2.499866667,0.076730514
43.43,2.48652,2.51499,2.51499,0.00018012,2.5055,0.013420887
43.44,2.48506,2.43996,2.43996,0.000452002,2.454993333,0.021260344
43.45,2.44263,2.43041,2.43041,3.32E-05,2.434483333,0.005760563
43.46,2.5191,2.53465,2.53465,5.37E-05,2.529466667,0.00733034
43.47,2.6494,2.48574,2.48574,0.005952132,2.540293333,0.077150064
43.48,2.78158,2.51835,2.51835,0.015397785,2.606093333,0.124087812
43.49,2.66257,2.50877,2.50877,0.005256542,2.560036667,0.072502015
43.5,2.56054,2.52941,2.52941,0.00021535,2.539786667,0.014674823
43.51,2.56288,2.48707,2.48707,0.001277146,2.51234,0.035737177
43.52,2.62946,2.59675,2.59675,0.000237765,2.607653333,0.015419642
43.53,2.6333,2.56524,2.56524,0.00102937,2.587926667,0.032083792
43.54,2.59408,2.47619,2.47619,0.003088456,2.515486667,0.055573879
43.55,2.50844,2.44703,2.44703,0.000838042,2.4675,0.028948952
43.56,2.63714,2.53783,2.53783,0.002191661,2.570933333,0.046815183
43.57,2.57334,2.52509,2.52509,0.000517347,2.541173333,0.022745268
43.58,2.68507,2.39346,2.39346,0.018896976,2.490663333,0.137466272
43.59,2.77109,2.48674,2.48674,0.017967761,2.581523333,0.134043875
43.6,2.70817,2.4396,2.4396,0.016028854,2.529123333,0.126605112
43.61,2.72028,2.47097,2.47097,0.013812328,2.554073333,0.117525861
43.62,2.7595,2.46231,2.46231,0.019627088,2.561373333,0.14009671
43.63,2.70877,2.42102,2.42102,0.018400014,2.516936667,0.135646651
43.64,2.65551,2.37323,2.37323,0.017707111,2.467323333,0.133068068
43.65,2.59793,2.41594,2.41594,0.00736008,2.476603333,0.085790909
43.66,2.68614,2.35173,2.35173,0.024851122,2.4632,0.157642386
43.67,2.72235,2.32444,2.32444,0.035184971,2.457076667,0.187576573
43.68,2.7698,2.32426,2.32426,0.04411242,2.472773333,0.21002957
43.69,2.7042,2.28039,2.28039,0.039914426,2.42166,0.19978595
43.7,2.7719,2.40084,2.40084,0.030596783,2.524526667,0.174919361
43.71,2.71586,2.34198,2.34198,0.031063612,2.466606667,0.176248722
43.72,2.72365,2.365,2.365,0.028584405,2.48455,0.169069231
43.73,2.70512,2.32357,2.32357,0.032351201,2.450753333,0.179864395
43.74,2.69476,2.3185,2.3185,0.031460353,2.44392,0.177370665
43.75,2.75341,2.31014,2.31014,0.043664065,2.457896667,0.208959482
43.76,2.66116,2.26102,2.26102,0.035580449,2.3944,0.188627805
43.77,2.66891,2.31424,2.31424,0.027953513,2.432463333,0.167193041
43.78,2.53489,2.27556,2.27556,0.0149449,2.362003333,0.122249334
43.79,2.59419,2.32053,2.32053,0.016642177,2.41175,0.129004561
43.8,2.48689,2.3339,2.3339,0.00520132,2.384896667,0.072120178
43.81,2.64487,2.27091,2.27091,0.031076907,2.395563333,0.176286435
43.82,2.54052,2.3426,2.3426,0.008704961,2.408573333,0.093300383
43.83,2.58891,2.36873,2.36873,0.010773163,2.442123333,0.103793847
43.84,2.62315,2.32468,2.32468,0.01979652,2.42417,0.140700107
43.85,2.53276,2.49504,2.49504,0.000316177,2.507613333,0.017781379
43.86,2.57377,2.57486,2.57486,2.64E-07,2.574496667,0.000513831
43.87,2.61035,2.52881,2.52881,0.001477505,2.55599,0.038438325
43.88,2.56596,2.42891,2.42891,0.004173934,2.474593333,0.06460599
43.89,2.50599,2.47627,2.47627,0.000196284,2.486176667,0.014010142
43.9,2.69036,2.34855,2.34855,0.025963128,2.462486667,0.161130779
43.91,2.65232,2.43796,2.43796,0.010211158,2.509413333,0.101050273
43.92,2.61797,2.29065,2.29065,0.023808529,2.399756667,0.154300128
43.93,2.67805,2.38154,2.38154,0.019537373,2.480376667,0.139776154
43.94,2.55433,2.2714,2.2714,0.017788752,2.36571,0.133374481
43.95,2.57373,2.41346,2.41346,0.005708105,2.466883333,0.075552003
43.96,2.58677,2.35361,2.35361,0.012080797,2.43133,0.109912678
43.97,2.56965,2.29453,2.29453,0.016820225,2.386236667,0.129692812
43.98,2.61891,2.2405,2.2405,0.031820917,2.366636667,0.178384185
43.99,2.55339,2.37264,2.37264,0.007260125,2.43289,0.085206367
44,2.53544,2.32193,2.32193,0.010130338,2.3931,0.100649579
44.01,2.45074,2.29948,2.29948,0.005084353,2.3499,0.071304648
44.02,2.53134,2.2128,2.2128,0.022548385,2.31898,0.150161196
44.03,2.58041,2.299,2.299,0.017598131,2.392803333,0.132657946
44.04,2.56736,2.23214,2.23214,0.024971655,2.34388,0.158024223
44.05,2.56728,2.21038,2.21038,0.028306136,2.329346667,0.168244273
44.06,2.43838,2.17508,2.17508,0.015405976,2.262846667,0.12412081
44.07,2.41213,2.22617,2.22617,0.007684694,2.288156667,0.087662385
44.08,2.36278,2.24468,2.24468,0.003099469,2.284046667,0.055672874
44.09,2.32146,2.28612,2.28612,0.000277537,2.2979,0.016659436
44.1,2.37245,2.24666,2.24666,0.00351625,2.28859,0.059297975
44.11,2.46673,2.21196,2.21196,0.014423945,2.296883333,0.12009973
44.12,2.53227,2.12136,2.12136,0.037521562,2.25833,0.193704832
44.13,2.55114,2.21402,2.21402,0.025255532,2.326393333,0.158919892
44.14,2.46798,2.17719,2.17719,0.01879085,2.27412,0.137079721
44.15,2.45055,2.22867,2.22867,0.010940163,2.30263,0.104595235
44.16,2.39199,2.11293,2.11293,0.017305441,2.20595,0.131550146
44.17,2.4644,2.12792,2.12792,0.025159731,2.24008,0.158618193
44.18,2.45264,2.25347,2.25347,0.008815264,2.31986,0.093889638
44.19,2.53932,2.22703,2.22703,0.021672232,2.331126667,0.147214918
44.2,2.6597,2.23604,2.23604,0.039886177,2.37726,0.199715239
44.21,2.56046,2.13994,2.13994,0.039297127,2.280113333,0.198235029
44.22,2.59611,2.24649,2.24649,0.027163143,2.36303,0.164812449
44.23,2.56527,2.20626,2.20626,0.028641818,2.32593,0.169238937
44.24,2.52158,2.27962,2.27962,0.01300992,2.360273333,0.114061038
44.25,2.5529,2.24976,2.24976,0.020420858,2.350806667,0.142901566
44.26,2.51873,2.26199,2.26199,0.014647873,2.34757,0.121028397
44.27,2.60683,2.23418,2.23418,0.030859561,2.358396667,0.175668895
44.28,2.51269,2.18792,2.18792,0.023439012,2.296176667,0.153098046
44.29,2.39212,2.25441,2.25441,0.004214232,2.300313333,0.064917117
44.3,2.49112,2.21632,2.21632,0.01678112,2.30792,0.129541962
44.31,2.47518,2.20431,2.20431,0.016304568,2.2946,0.127689343
44.32,2.566,2.07218,2.07218,0.054190709,2.236786667,0.23278898
44.33,2.5061,2.22442,2.22442,0.017631916,2.318313333,0.132785225
44.34,2.45438,2.22499,2.22499,0.011693283,2.301453333,0.108135483
44.35,2.50717,2.25963,2.25963,0.0136169,2.342143333,0.116691475
44.36,2.41209,2.1309,2.1309,0.017570626,2.22463,0.132554237
44.37,2.46664,2.21609,2.21609,0.013950067,2.299606667,0.118110403
44.38,2.46848,2.21081,2.21081,0.014754184,2.2967,0.121466803
44.39,2.52671,2.24054,2.24054,0.018198504,2.33593,0.134901832
44.4,2.64485,2.22271,2.22271,0.039600484,2.363423333,0.198998704
44.41,2.59383,2.2757,2.2757,0.022490377,2.381743333,0.14996792
44.42,2.61155,2.20556,2.20556,0.036628418,2.34089,0.191385521
44.43,2.50914,2.31268,2.31268,0.008577007,2.378166667,0.092612132
44.44,2.64276,2.3176,2.3176,0.023495339,2.425986667,0.153281894
44.45,2.68119,2.27419,2.27419,0.036810889,2.409856667,0.19186164
44.46,2.60499,2.30517,2.30517,0.019976007,2.40511,0.141336503
44.47,2.86093,2.32855,2.32855,0.062984103,2.50601,0.250966339
44.48,2.66072,2.14536,2.14536,0.059021318,2.317146667,0.242943034
44.49,2.61373,2.14895,2.14895,0.048004544,2.303876667,0.219099393
44.5,2.68679,2.25022,2.25022,0.042354081,2.395743333,0.205801072
44.51,2.64603,2.15892,2.15892,0.052728034,2.32129,0.229625856
44.52,2.54655,2.28568,2.28568,0.015122924,2.372636667,0.122975297
44.53,2.68015,2.26274,2.26274,0.038718024,2.401876667,0.196768961
44.54,2.70279,2.27089,2.27089,0.041452802,2.414856667,0.203599613
44.55,2.66432,2.3063,2.3063,0.028484071,2.42564,0.168772247
44.56,2.74295,2.2079,2.2079,0.063617445,2.38625,0.252224989
44.57,2.60442,2.17417,2.17417,0.041136681,2.317586667,0.202821795
44.58,2.76649,2.34995,2.34995,0.038556794,2.488796667,0.196358839
44.59,2.73211,2.37804,2.37804,0.027859014,2.496063333,0.166910199
44.6,2.75409,2.46298,2.46298,0.018832229,2.560016667,0.13723057
44.61,2.75397,2.50465,2.50465,0.013813436,2.587756667,0.117530575
44.62,2.86488,2.50225,2.50225,0.029222337,2.623126667,0.170945421
44.63,2.63814,2.44998,2.44998,0.007867597,2.5127,0.088699475
44.64,2.69526,2.41364,2.41364,0.017624405,2.507513333,0.132756941
44.65,2.71216,2.44122,2.44122,0.016312996,2.531533333,0.127722341
44.66,2.66346,2.60376,2.60376,0.00079202,2.62366,0.02814285
44.67,2.6363,2.61679,2.61679,8.46E-05,2.623293333,0.009197102
44.68,2.59896,2.54217,2.54217,0.00071669,2.5611,0.026771063
44.69,2.62907,2.52834,2.52834,0.002254785,2.561916667,0.047484577
44.7,2.59406,2.57848,2.57848,5.39E-05,2.583673333,0.007344482
44.71,2.62342,2.4501,2.4501,0.006675516,2.507873333,0.081703832
44.72,2.72002,2.4921,2.4921,0.011543895,2.568073333,0.107442518
44.73,2.81999,2.45447,2.45447,0.029689971,2.57631,0.17230778
44.74,2.66317,2.41427,2.41427,0.013766936,2.497236667,0.117332585
44.75,2.66874,2.47812,2.47812,0.008074663,2.54166,0.08985913
44.76,2.72129,2.49805,2.49805,0.011074688,2.572463333,0.105236345
44.77,2.7699,2.40179,2.40179,0.030112216,2.524493333,0.173528718
44.78,2.71176,2.20888,2.20888,0.056197399,2.376506667,0.237059905
44.79,2.76321,2.29415,2.29415,0.04889273,2.450503333,0.221117005
44.8,2.64121,2.30171,2.30171,0.025613389,2.414876667,0.160041835
44.81,2.56217,2.21907,2.21907,0.026159469,2.333436667,0.161738891
44.82,2.53822,2.21362,2.21362,0.02341448,2.32182,0.153017907
44.83,2.54058,2.25549,2.25549,0.018061402,2.35052,0.134392715
44.84,2.44418,2.25471,2.25471,0.007977529,2.317866667,0.089317015
44.85,2.58499,2.22591,2.22591,0.028652988,2.345603333,0.169271935
44.86,2.72753,2.20418,2.20418,0.060865605,2.37863,0.246709556
44.87,2.76172,2.23016,2.23016,0.06279023,2.407346667,0.250579787
44.88,2.85232,2.26602,2.26602,0.076388376,2.461453333,0.276384471
44.89,2.8196,2.34227,2.34227,0.050631984,2.50138,0.22501552
44.9,2.80349,2.15898,2.15898,0.092309587,2.373816667,0.303824928
44.91,2.88295,2.27421,2.27421,0.082347642,2.477123333,0.286962788
44.92,2.7229,2.23192,2.23192,0.053569191,2.39558,0.231450192
44.93,2.66416,2.30223,2.30223,0.029109628,2.422873333,0.170615438
44.94,2.71003,2.30952,2.30952,0.03564628,2.443023333,0.188802225
44.95,2.75536,2.31427,2.31427,0.043235642,2.4613,0.20793182
44.96,2.73956,2.25436,2.25436,0.052315342,2.416093333,0.228725473
44.97,2.78635,2.21089,2.21089,0.073589825,2.40271,0.271274446
44.98,2.76071,2.22062,2.22062,0.064821602,2.40065,0.254600868
44.99,2.69456,2.1953,2.1953,0.055391233,2.36172,0.235353421
45,2.76925,2.25815,2.25815,0.058049602,2.428516667,0.240934851
45.01,2.6801,2.23521,2.23521,0.043983803,2.383506667,0.209723157
45.02,2.67877,2.20283,2.20283,0.05033753,2.361476667,0.224360268
45.03,2.75675,2.17998,2.17998,0.073925252,2.372236667,0.271891985
45.04,2.77624,2.17508,2.17508,0.080309632,2.375466667,0.283389542
45.05,2.7721,2.34332,2.34332,0.040856064,2.486246667,0.20212883
45.06,2.74629,2.25235,2.25235,0.05421705,2.416996667,0.232845549
45.07,2.81193,2.20385,2.20385,0.082169175,2.406543333,0.286651661
45.08,2.73924,2.23981,2.23981,0.055428961,2.406286667,0.23543356
45.09,2.71166,2.23968,2.23968,0.04950336,2.397006667,0.222493506
45.1,2.65723,2.2154,2.2154,0.043380833,2.362676667,0.208280659
45.11,2.65675,2.31997,2.31997,0.025204615,2.43223,0.158759615
45.12,2.59818,2.12005,2.12005,0.050801844,2.279426667,0.225392644
45.13,2.6192,2.18072,2.18072,0.042725491,2.32688,0.206701454
45.14,2.69887,2.09971,2.09971,0.079776157,2.29943,0.282446733
45.15,2.77735,2.11976,2.11976,0.096094357,2.338956667,0.309990899
45.16,2.82385,2.1163,2.1163,0.111250445,2.35215,0.333542269
45.17,2.7766,2.21456,2.21456,0.070197547,2.401906667,0.264948197
45.18,2.77474,2.24079,2.24079,0.063356134,2.418773333,0.251706444
45.19,2.64811,2.3123,2.3123,0.025059635,2.424236667,0.158302352
45.2,2.80076,2.28614,2.28614,0.058851943,2.45768,0.242594194
45.21,2.6472,2.37247,2.37247,0.016772572,2.464046667,0.129508964
45.22,2.56814,2.28976,2.28976,0.017221205,2.382553333,0.13122959
45.23,2.64466,2.33548,2.33548,0.021242727,2.43854,0.14574885
45.24,2.70241,2.2783,2.2783,0.039970954,2.41967,0.199927371
45.25,2.76562,2.29332,2.29332,0.049570509,2.450753333,0.222644355
45.26,2.64682,2.33197,2.33197,0.022029005,2.43692,0.148421713
45.27,2.64526,2.33746,2.33746,0.02105352,2.44006,0.145098311
45.28,2.69384,2.30152,2.30152,0.034203329,2.432293333,0.184941422
45.29,2.60664,2.23667,2.23667,0.030417289,2.359993333,0.174405531
45.3,2.61408,2.2333,2.2333,0.032220757,2.360226667,0.179501413
45.31,2.72879,2.20966,2.20966,0.05988799,2.382703333,0.244720229
45.32,2.80601,2.22492,2.22492,0.075036797,2.418616667,0.273928453
45.33,2.64657,2.31832,2.31832,0.023944014,2.427736667,0.154738534
45.34,2.66073,2.3382,2.3382,0.0231168,2.44571,0.1520421
45.35,2.65769,2.33376,2.33376,0.023317921,2.441736667,0.152702066
45.36,2.6179,2.18528,2.18528,0.041591125,2.329486667,0.203939024
45.37,2.6192,2.23735,2.23735,0.032402094,2.364633333,0.180005816
45.38,2.75985,2.23966,2.23966,0.060132808,2.413056667,0.245219918
45.39,2.74423,2.24639,2.24639,0.055076592,2.412336667,0.234684027
45.4,2.74018,2.31919,2.31919,0.039385018,2.45952,0.198456589
45.41,2.56821,2.2688,2.2688,0.019921411,2.368603333,0.141143228
45.42,2.53098,2.21366,2.21366,0.022375996,2.319433333,0.149586083
45.43,2.65652,2.3022,2.3022,0.027898369,2.420306667,0.16702805
45.44,2.52048,2.14477,2.14477,0.031368445,2.270006667,0.177111393
45.45,2.65741,2.15786,2.15786,0.055455601,2.324376667,0.235490128
45.46,2.40889,2.17436,2.17436,0.012223182,2.252536667,0.110558502
45.47,2.4065,2.118,2.118,0.018496056,2.214166667,0.136000204
45.48,2.43577,2.14709,2.14709,0.018519143,2.243316667,0.136085057
45.49,2.3618,2.09848,2.09848,0.015408316,2.186253333,0.124130238
45.5,2.32551,2.05367,2.05367,0.016421552,2.144283333,0.128146605
45.51,2.50683,2.07256,2.07256,0.041908985,2.217316667,0.204716841
45.52,2.461,2.02551,2.02551,0.042144787,2.170673333,0.205291955
45.53,2.30514,2.02058,2.02058,0.01799431,2.115433333,0.13414287
45.54,2.42692,1.97081,1.97081,0.046230296,2.122846667,0.215012316
45.55,2.35454,2.11709,2.11709,0.012529445,2.19624,0.111935003
45.56,2.47488,2.10602,2.10602,0.030235044,2.228973333,0.173882272
45.57,2.40564,2.07424,2.07424,0.024405769,2.184706667,0.156223458
45.58,2.51645,2.06712,2.06712,0.0448661,2.216896667,0.211816193
45.59,2.49869,2.14274,2.14274,0.028155645,2.26139,0.167796439
45.6,2.44248,2.27495,2.27495,0.006236956,2.330793333,0.078974399
45.61,2.52966,2.26293,2.26293,0.015809976,2.35184,0.125737728
45.62,2.56751,2.34494,2.34494,0.011008312,2.41913,0.104920504
45.63,2.5314,2.23412,2.23412,0.019638977,2.333213333,0.140139136
45.64,2.63873,2.32453,2.32453,0.021938142,2.429263333,0.1481153
45.65,2.5512,2.24248,2.24248,0.021179564,2.345386667,0.145532004
45.66,2.55795,2.28055,2.28055,0.017100169,2.373016667,0.130767614
45.67,2.62385,2.2708,2.2708,0.027698734,2.388483333,0.166429366
45.68,2.57423,2.27708,2.27708,0.019621805,2.37613,0.140077853
45.69,2.56601,2.34338,2.34338,0.011014248,2.41759,0.104948788
45.7,2.54755,2.27548,2.27548,0.016449352,2.36617,0.128255028
45.71,2.64896,2.21906,2.21906,0.04106978,2.36236,0.202656803
45.72,2.53538,2.2697,2.2697,0.015685747,2.35826,0.125242753
45.73,2.47827,2.37058,2.37058,0.002577141,2.406476667,0.050765553
45.74,2.4415,2.39218,2.39218,0.000540547,2.40862,0.023249671
45.75,2.51427,2.39658,2.39658,0.003077986,2.43581,0.055479598
45.76,2.50268,2.5205,2.5205,7.06E-05,2.51456,0.008400429
45.77,2.42441,2.56122,2.56122,0.004159328,2.515616667,0.064492852
45.78,2.48867,2.56748,2.56748,0.001380226,2.54121,0.03715139
45.79,2.44617,2.38766,2.38766,0.00076076,2.407163333,0.027581879
45.8,2.47762,2.39267,2.39267,0.001603667,2.420986667,0.040045814
45.81,2.47943,2.33701,2.33701,0.004507435,2.384483333,0.067137432
45.82,2.49386,2.35744,2.35744,0.004135648,2.402913333,0.064309005
45.83,2.52288,2.42827,2.42827,0.001989123,2.459806667,0.044599582
45.84,2.44877,2.35878,2.35878,0.0017996,2.388776667,0.042421693
45.85,2.49495,2.31461,2.31461,0.007227226,2.374723333,0.085013091
45.86,2.58908,2.39009,2.39009,0.008799338,2.45642,0.093804786
45.87,2.54926,2.38977,2.38977,0.00565268,2.442933333,0.075184307
45.88,2.59376,2.40039,2.40039,0.008309324,2.464846667,0.091155492
45.89,2.45231,2.40584,2.40584,0.00047988,2.42133,0.021906168
45.9,2.36435,2.34918,2.34918,5.11E-05,2.354236667,0.007151207
45.91,2.39275,2.4023,2.4023,2.03E-05,2.399116667,0.004501913
45.92,2.35722,2.45297,2.45297,0.002037347,2.421053333,0.045136983
45.93,2.41478,2.47891,2.47891,0.000913924,2.457533333,0.030231172
45.94,2.40369,2.40164,2.40164,9.34E-07,2.402323333,0.000966379
45.95,2.41492,2.41285,2.41285,9.52E-07,2.41354,0.000975807
45.96,2.53528,2.42892,2.42892,0.002513878,2.464373333,0.050138585
45.97,2.52337,2.6102,2.6102,0.001675433,2.581256667,0.040932055
45.98,2.43991,2.54759,2.54759,0.002576663,2.511696667,0.050760839
45.99,2.32787,2.50659,2.50659,0.007097964,2.447016667,0.084249416
46,2.38431,2.5568,2.5568,0.006611733,2.499303333,0.081312566
46.01,2.44941,2.6228,2.6228,0.006680909,2.565003333,0.08173683
46.02,2.44367,2.61222,2.61222,0.006313134,2.556036667,0.079455232
46.03,2.60656,2.55204,2.55204,0.00066054,2.570213333,0.025700974
46.04,2.49891,2.60049,2.60049,0.002292999,2.56663,0.047885271
46.05,2.57166,2.678,2.678,0.002512932,2.642553333,0.050129157
46.06,2.54886,2.63575,2.63575,0.001677749,2.606786667,0.040960339
46.07,2.51976,2.63828,2.63828,0.003121553,2.598773333,0.055870864
46.08,2.53889,2.6107,2.6107,0.001145928,2.586763333,0.033851559
46.09,2.44659,2.51831,2.51831,0.001143057,2.494403333,0.033809132
46.1,2.63885,2.567,2.567,0.001147205,2.59095,0.033870415
46.11,2.61753,2.57734,2.57734,0.000358941,2.590736667,0.018945748
46.12,2.59197,2.64513,2.64513,0.000627997,2.62741,0.025059864
46.13,2.55121,2.64836,2.64836,0.002097361,2.615976667,0.045796949
46.14,2.60569,2.56605,2.56605,0.000349184,2.579263333,0.018686475
46.15,2.62399,2.52892,2.52892,0.002008512,2.56061,0.044816428
46.16,2.69276,2.59931,2.59931,0.001940645,2.63046,0.044052752
46.17,2.64401,2.57001,2.57001,0.001216889,2.594676667,0.034883935
